epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
107,3621,1.10446,0.98108,0.01121,0.60749,0.53081,0.58023,0.41272,1.26513,1.59953,0.01715,0.00110568,0.00036856,0.00110568,0.00036856,0.00110568,0.00036856,0.00110568,0.00036856
108,3654.39,1.11942,0.98217,0.01108,0.6207,0.53721,0.57721,0.41078,1.26694,1.61131,0.01712,0.00108083,0.000360276,0.00108083,0.000360276,0.00108083,0.000360276,0.00108083,0.000360276
109,3688.03,1.09294,0.96352,0.01096,0.56883,0.56909,0.57251,0.40876,1.26143,1.58617,0.01716,0.00105611,0.000352037,0.00105611,0.000352037,0.00105611,0.000352037,0.00105611,0.000352037
110,3722.33,1.11176,0.97057,0.01093,0.61303,0.5424,0.57576,0.41228,1.2596,1.60699,0.01703,0.00103153,0.000343844,0.00103153,0.000343844,0.00103153,0.000343844,0.00103153,0.000343844
111,3756.54,1.09914,0.96548,0.01087,0.60802,0.52845,0.58029,0.41396,1.27368,1.61165,0.01723,0.0010071,0.0003357,0.0010071,0.0003357,0.0010071,0.0003357,0.0010071,0.0003357
112,3790.63,1.11263,0.97724,0.01107,0.62337,0.51641,0.57214,0.40839,1.26602,1.64295,0.01715,0.000982824,0.000327608,0.000982824,0.000327608,0.000982824,0.000327608,0.000982824,0.000327608
113,3824.88,1.1078,0.96815,0.01106,0.58378,0.5537,0.57001,0.40834,1.25849,1.6099,0.01702,0.000958709,0.00031957,0.000958709,0.00031957,0.000958709,0.00031957,0.000958709,0.00031957
114,3858.11,1.12414,0.98109,0.01107,0.61453,0.52734,0.56785,0.40876,1.27043,1.63793,0.01713,0.000934764,0.000311588,0.000934764,0.000311588,0.000934764,0.000311588,0.000934764,0.000311588
115,3891.45,1.09996,0.96993,0.01112,0.60766,0.51372,0.56399,0.40237,1.26291,1.63661,0.01706,0.000910996,0.000303665,0.000910996,0.000303665,0.000910996,0.000303665,0.000910996,0.000303665
116,3924.75,1.08646,0.94698,0.01107,0.64989,0.50265,0.56826,0.40668,1.261,1.62832,0.01696,0.000887412,0.000295804,0.000887412,0.000295804,0.000887412,0.000295804,0.000887412,0.000295804
117,3958.66,1.10787,0.9755,0.01101,0.63095,0.51695,0.5678,0.4093,1.27283,1.61242,0.01716,0.000864019,0.000288006,0.000864019,0.000288006,0.000864019,0.000288006,0.000864019,0.000288006
118,3992.27,1.10322,0.94733,0.01097,0.64494,0.54013,0.57347,0.41103,1.26199,1.64806,0.01693,0.000840824,0.000280275,0.000840824,0.000280275,0.000840824,0.000280275,0.000840824,0.000280275
119,4026.86,1.10997,0.94912,0.01086,0.63194,0.53249,0.56767,0.40355,1.26583,1.66277,0.01703,0.000817835,0.000272612,0.000817835,0.000272612,0.000817835,0.000272612,0.000817835,0.000272612
120,4060.5,1.11101,0.94256,0.01062,0.59847,0.54695,0.57397,0.40951,1.2682,1.63807,0.01709,0.000795058,0.000265019,0.000795058,0.000265019,0.000795058,0.000265019,0.000795058,0.000265019
121,4093.71,1.09056,0.95074,0.01105,0.57392,0.56453,0.5691,0.40727,1.2666,1.65642,0.01709,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575,0.0007725,0.0002575
122,4126.83,1.10804,0.96054,0.01128,0.60085,0.56405,0.57739,0.4132,1.26147,1.63198,0.017,0.000750168,0.000250056,0.000750168,0.000250056,0.000750168,0.000250056,0.000750168,0.000250056
123,4160.25,1.09756,0.95007,0.01085,0.62968,0.53222,0.57502,0.40812,1.2618,1.63752,0.01701,0.00072807,0.00024269,0.00072807,0.00024269,0.00072807,0.00024269,0.00072807,0.00024269
